dblpAuthorName,dblpOrcid,VisibleOrcid,orcidWithData,doi,matchStepName,predictedAuthorFamilyName,predictedAuthorGivenName,predictedOrcid
Sangwon Hwang,0000-0002-1751-701X,true,false,10.1109/jiot.2024.3447090,fullName,Hwang,Sangwon,0000-0001-6775-0218
Sangwon Hwang,0000-0002-1751-701X,true,false,10.1109/jiot.2025.3527016,fullName,Hwang,Sangwon,0000-0001-6775-0218
Zhongxu Hu,0000-0002-1757-8226,true,false,10.1016/j.neucom.2018.08.042,fullName,Hu,Zhongxu,0000-0001-8236-7903
Zhongxu Hu,0000-0002-1757-8226,true,false,10.1016/j.neucom.2018.12.065,fullName,Hu,Zhongxu,0000-0001-8236-7903
Hossein Shafizadeh-Moghadam,0000-0002-1794-4302,true,false,10.1080/17538947.2021.2017035,fullName,Shafizadeh-Moghadam,Hossein,0000-0003-0651-3723
Thair Al-Dala'in,0000-0002-1800-0856,true,false,10.1007/s11042-023-16188-x,fullName,Al-dala'in,Thair,0009-0007-5068-0656
Morteza Tavana,0000-0002-1838-4941,true,false,10.1109/lcomm.2016.2613858,fullName,Tavana,Morteza,0000-0003-2834-0317
Lichun Li,0000-0002-1871-5894,true,false,10.1109/tac.2016.2577381,fullName,Li,Lichun,0000-0002-6698-4271
Zhichao Li,0000-0002-1883-2820,true,false,10.1002/cpe.4217,fullName,Li,Zhichao,0000-0002-8734-6551
Camille Breuil,0000-0002-1914-4691,true,false,10.1371/journal.pcbi.1007398,fullName,BREUIL,Camille,0009-0004-2348-2003
Javier Feliciano Arnaldo Vega-Ramirez,0000-0002-2103-2373,true,true,10.1007/978-3-031-78269-5_34,orderedTokens,Vega Ramirez,Javier F. A.,0000-0002-0335-1557
Jianning Chi,0000-0002-2118-0931,true,false,10.1109/access.2020.3022882,fullName,Chi,Jianning,0000-0002-9748-5619
G. Vasukidevi,0000-0002-2312-620X,true,false,10.1007/s11277-021-08406-2,orderedTokens,G,Vasukidevi,0000-0003-4851-1080
Jinlong Zhu,0000-0002-2341-0542,true,true,10.1016/j.eswa.2025.128071,invertedFullName,Jinlong,Zhu,0000-0002-0775-111X
Xingda Jiang,0000-0002-2348-1535,true,true,10.1109/lgrs.2024.3454385,fullName,Jiang,Xingda,0009-0008-9171-7977
Hong-Wei Li,0000-0002-2392-3233,true,false,10.1007/s11128-022-03487-9,fullNameStrip,Li,Hongwei,0000-0001-7775-2225
Nasim Mahmud Mishu,0000-0002-2549-3396,false,false,10.1142/s2196888820500219,fullName,Mishu,Nasim Mahmud,0000-0003-3973-0353
Abhishek Chakraborty,0000-0002-2564-7404,true,false,10.1016/j.ejor.2013.10.001,fullName,Chakraborty,Abhishek,0000-0002-7910-8123
Abhishek Chakraborty,0000-0002-2564-7404,true,false,10.1016/j.ejor.2016.02.001,fullName,Chakraborty,Abhishek,0000-0002-7910-8123
Abid A. Memon,0000-0002-2608-6557,true,true,10.1109/access.2021.3076042,orderedTokens,Ali,Abid,0000-0002-3114-8062
Zhengxing Huang,0000-0002-2644-8642,true,true,10.1109/jbhi.2022.3161145,Jaro-Winkler OrderedToken,Huang,Zhan,0000-0002-6875-8550
Ming Yang,0000-0002-2654-8643,false,false,10.1016/j.neunet.2023.01.037,fullName,Yang,Ming,0000-0003-1810-1566
Ming Yang,0000-0002-2654-8643,false,false,10.1016/j.patcog.2023.109343,fullName,Yang,Ming,0000-0003-1810-1566
Slami Saadi,0000-0002-2737-8332,true,false,10.1016/j.sigpro.2018.08.011,invertedFullName,slami,saadi,0000-0001-8091-5232
Haojin Tang,0000-0002-2885-8557,true,false,10.1109/lgrs.2022.3185743,fullName,Tang,haojin,0009-0007-9365-1484
Haojin Tang,0000-0002-2885-8557,true,false,10.1109/lgrs.2019.2916083,fullName,Tang,haojin,0009-0007-9365-1484
Haojin Tang,0000-0002-2885-8557,true,false,10.1109/tgrs.2021.3069505,fullName,Tang,haojin,0009-0007-9365-1484
Zhenmin Tang,0000-0002-2889-796X,true,false,10.1109/access.2020.3003072,fullName,Tang,zhenmin,0000-0001-6708-2205
Mohammed Jaboob,0000-0002-3023-0742,true,false,10.1080/10447318.2023.2300016,orderedTokens,Jaboob,. Mohammed Said,0000-0002-3596-9677
Xiaoli Zhao,0000-0002-3081-3657,true,false,10.1109/tim.2022.3175033,fullName,Zhao,Xiaoli,0000-0002-9803-4158
Shaik Riyazuddien,0000-0002-3116-3043,true,false,10.1002/dac.4393,invertedFullName,shaik,Riyazuddien,0000-0003-1063-7219
A. S. Nazmul Huda,0000-0002-3127-0076,true,false,10.1109/tii.2018.2877822,orderedTokens,Huda,. A. S. Nazmul,0009-0004-0212-9059
Raghuram Bhukya,0000-0002-3184-5896,true,false,10.1142/s021884302350020x,fullName,BHUKYA,RAGHURAM,0000-0003-4109-4974
Pavel Kravetc,0000-0002-3212-6076,true,false,10.1142/s0218127419300052,fullName,Kravetc,Pavel,0000-0003-0902-1396
Xiao-Qin Liu,0000-0002-3237-9161,true,false,10.1002/cpe.4746,fullNameStrip,liu,xiaoqin,0000-0002-3786-9370
Zheng Wu,0000-0002-3277-9712,true,false,10.1109/access.2019.2961414,fullName,Wu,Zheng,0000-0002-8761-7227
Zhenling Wang,0000-0002-3312-5489,false,false,10.1155/2020/6098786,fullName,Wang,Zhenling,0000-0002-9693-7863
Enjie Ghorbel,0000-0002-3339-9383,true,false,10.1016/j.cviu.2018.09.004,fullName,GHORBEL,Enjie,0000-0002-6878-0141
Enjie Ghorbel,0000-0002-3339-9383,true,false,10.1016/j.cmpb.2019.04.019,fullName,GHORBEL,Enjie,0000-0002-6878-0141
Enjie Ghorbel,0000-0002-3339-9383,true,false,10.1016/j.imavis.2018.06.004,fullName,GHORBEL,Enjie,0000-0002-6878-0141
Michel Antunes,0000-0002-3343-9701,true,false,10.1109/tpami.2017.2737425,fullName,Antunes,Michel,0000-0001-6115-5186
Pejman Salehi,0000-0002-3365-7805,true,false,10.1016/j.csi.2015.09.009,Jaro-Winkler OrderedToken,Salehi,Peyman,0000-0001-5774-3372
Amir Anees,0000-0002-3410-0304,true,false,10.1155/2018/3962821,fullName,Anees,Amir,0009-0001-2085-587X
Amir Anees,0000-0002-3410-0304,true,false,10.1155/2018/1840207,fullName,Anees,Amir,0009-0001-2085-587X
Amir Anees,0000-0002-3410-0304,true,false,10.1155/2022/9797604,fullName,Anees,Amir,0009-0001-2085-587X
Gyan Wrat,0000-0002-3426-3066,true,false,10.1177/0959651820904274,fullName,Wrat,Gyan,0000-0002-6351-4450
Guangming Wang,0000-0002-3431-3684,true,false,10.1109/tim.2023.3303233,fullName,wang,guangming,0000-0003-3046-1329
Iftikhar Ahmad,0000-0002-3439-3549,true,false,10.1109/access.2020.3024277,fullName,Ahmad,Iftikhar,0000-0001-7863-3746
Zhi-Feng Liu,0000-0002-3456-6331,true,true,10.1016/j.asoc.2018.10.014,fullNameStrip,liu,zhifeng,0000-0001-5124-9824
Zhi-Feng Liu,0000-0002-3456-6331,true,true,10.1016/j.asoc.2021.107504,fullNameStrip,liu,zhifeng,0000-0001-5124-9824
Shoulin Wei,0000-0002-3547-4025,false,false,10.1186/s13638-021-01910-w,fullName,Wei,Shoulin,0009-0008-7783-945X
Shoulin Wei,0000-0002-3547-4025,false,false,10.4018/ijdwm.316161,fullName,Wei,Shoulin,0009-0008-7783-945X
Rajaram Sampath,0000-0002-3553-4569,true,false,10.1111/exsy.12963,invertedFullName,RAJARAM,SAMPATH,0000-0001-9806-3912
Ravi Kumar D. N. S.,0000-0002-3608-7422,true,true,10.1007/s12083-020-01013-1,orderedTokens,D N S,Ravi Kumar,0000-0003-1182-362X
Ravi Kumar D. N. S.,0000-0002-3608-7422,true,true,10.1108/ijicc-12-2020-0210,orderedTokens,D N S,Ravi Kumar,0000-0003-1182-362X
Barani S.,0000-0002-3643-1772,true,false,10.1108/ijicc-12-2020-0210,orderedTokens,S,Barani,0009-0004-4010-1460
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1109/aiiot54504.2022.9817212,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1016/j.osn.2022.100674,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1007/s11227-022-04429-z,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1109/aiiot54504.2022.9817369,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1007/s11277-017-5134-y,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1109/ictc52510.2021.9620935,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1007/s11277-017-4000-2,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1109/aiiot54504.2022.9817373,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1007/s11276-018-1834-9,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1016/j.asoc.2023.110602,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1016/j.osn.2022.100715,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1016/j.sysarc.2023.102952,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1109/ictc52510.2021.9620757,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Vivekanand Jha,0000-0002-3645-8713,false,false,10.1016/j.comnet.2024.110344,orderedTokens,Jha,. (.) Vivekanand,0000-0001-8955-009X
Yu-Xiang Lei,0000-0002-3784-8983,true,false,10.1109/access.2017.2705019,fullNameStrip,Lei,Yuxiang,0000-0002-4484-8172
Yu-Xiang Lei,0000-0002-3784-8983,true,false,10.1016/j.asoc.2017.04.025,fullNameStrip,Lei,Yuxiang,0000-0002-4484-8172
Yi Mei,0000-0002-3832-1614,false,false,10.1109/tetci.2020.2969213,fullName,Mei,Yi,0000-0003-0682-1363
Yi Mei,0000-0002-3832-1614,false,false,10.1109/tevc.2017.2694221,fullName,Mei,Yi,0000-0003-0682-1363
Zoran D. Mitrovic,0000-0002-3855-1524,false,false,10.1016/j.aml.2010.03.009,orderedTokens,Mitrovic,Zoran,0000-0001-9993-9082
Zoran D. Mitrovic,0000-0002-3855-1524,false,false,10.1016/j.mcm.2011.12.040,orderedTokens,Mitrovic,Zoran,0000-0001-9993-9082
Zoran D. Mitrovic,0000-0002-3855-1524,false,false,10.1007/s10998-018-0236-1,orderedTokens,Mitrovic,Zoran,0000-0001-9993-9082
Giuseppina Gini,0000-0002-3876-8360,false,false,10.1016/j.cogsys.2018.04.014,fullName,Gini,Giuseppina,0000-0002-0334-420X
Sara Ahmed,0000-0002-3885-3346,false,false,10.1109/jiot.2020.3022033,fullName,Ahmed,Sara,0000-0003-0935-5011
Sara Ahmed,0000-0002-3885-3346,false,false,10.1109/access.2021.3059695,fullName,Ahmed,Sara,0000-0003-0935-5011
Saminathan Karunakaran,0000-0002-3931-351X,true,false,10.1002/cpe.6867,orderedTokens,S,KARUNAKARAN,0000-0003-3866-8818
Yusuf Acar,0000-0002-3956-1097,false,false,10.3906/elk-1803-101,fullName,ACAR,Yusuf,0000-0001-9125-3000
Yusuf Acar,0000-0002-3956-1097,false,false,10.1016/j.phycom.2018.12.001,fullName,ACAR,Yusuf,0000-0001-9125-3000
Yusuf Acar,0000-0002-3956-1097,false,false,10.1007/s11277-016-3687-9,fullName,ACAR,Yusuf,0000-0001-9125-3000
Monica Pozo-Vinueza,0000-0002-3995-7884,true,false,10.1007/978-3-030-72660-7_18,orderedTokens,Pozo Vinueza,Monica Alexandra,0000-0002-5077-9505
Anand Mishra,0000-0002-4050-2465,true,false,10.1016/j.cviu.2016.01.002,fullName,Mishra,Anand,0000-0002-7806-2557
Anand Mishra,0000-0002-4050-2465,true,false,10.1007/s10032-017-0283-9,fullName,Mishra,Anand,0000-0002-7806-2557
Alberto Rebonato,0000-0002-4075-2827,false,false,10.1186/1471-2342-4-3,fullName,Rebonato,Alberto,0009-0000-9317-5472
Chenyu Li,0000-0002-4191-0014,true,false,10.1109/access.2016.2584646,fullName,Li,Chenyu,0000-0001-8028-6691
Chenyu Li,0000-0002-4191-0014,true,false,10.1109/access.2016.2580911,fullName,Li,Chenyu,0000-0001-8028-6691
Hariharan Narayanan,0000-0002-4331-8794,false,false,10.1007/s00454-024-00636-y,fullName,Narayanan,Hariharan,0000-0003-0568-7350
Ruth Luo,0000-0002-4358-9957,true,false,10.1016/j.disc.2017.12.018,fullName,Luo,Ruth,0009-0000-3859-2679
Ruth Luo,0000-0002-4358-9957,true,false,10.1016/j.jctb.2017.08.005,fullName,Luo,Ruth,0009-0000-3859-2679
Ruth Luo,0000-0002-4358-9957,true,false,10.1016/j.jctb.2018.12.001,fullName,Luo,Ruth,0009-0000-3859-2679
Ruth Luo,0000-0002-4358-9957,true,false,10.1016/j.disc.2019.03.008,fullName,Luo,Ruth,0009-0000-3859-2679
Alexey V. Shvetsov,0000-0002-4455-0296,true,false,10.1155/2023/9992393,fullName,Shvetsov,Alexey V.,0000-0002-6634-1727
Alexey V. Shvetsov,0000-0002-4455-0296,true,false,10.1109/tgcn.2022.3195479,fullName,Shvetsov,Alexey V.,0000-0002-6634-1727
Alexey V. Shvetsov,0000-0002-4455-0296,true,false,10.1109/jiot.2023.3263598,fullName,Shvetsov,Alexey V.,0000-0002-6634-1727
Alexey V. Shvetsov,0000-0002-4455-0296,true,false,10.1109/tgcn.2021.3132561,fullName,Shvetsov,Alexey V.,0000-0002-6634-1727
Ahmed Elhayek,0000-0002-4464-5658,true,false,10.1109/tpami.2016.2557779,fullName,Elhayek,Ahmed,0000-0002-5919-7202
Mayuko Takano,0000-0002-4493-0790,true,true,10.1109/jbhi.2018.2825020,fullName,Takano,Mayuko,0000-0002-4756-1601
Xiang Yu,0000-0002-4495-3749,true,false,10.1002/int.22622,fullName,Yu,Xiang,0000-0001-6019-7405
Dario Rossi,0000-0002-4539-8628,true,false,10.1155/2018/9721561,fullName,Rossi,Dario,0000-0002-9912-7006
Dario Rossi,0000-0002-4539-8628,true,false,10.1155/2018/9616301,fullName,Rossi,Dario,0000-0002-9912-7006
Dario Rossi,0000-0002-4539-8628,true,false,10.1155/2019/7348795,fullName,Rossi,Dario,0000-0002-9912-7006
Dario Rossi,0000-0002-4539-8628,true,false,10.1155/2019/1976847,fullName,Rossi,Dario,0000-0002-9912-7006
Yingjie Tian,0000-0002-4655-6990,true,false,10.1145/3573428.3573553,fullName,Tian,Yingjie,0000-0002-4675-0398
Jian Yang,0000-0002-4825-4750,true,true,10.1016/j.eswa.2024.123293,fullName,Yang,Jian,0000-0002-3390-5127
Namhyun Cho,0000-0002-4860-4386,true,false,10.3390/s120810395,fullNameStrip,Cho,Nam Hyun,0000-0002-7188-0565
Namhyun Cho,0000-0002-4860-4386,true,false,10.3390/s140202171,fullNameStrip,Cho,Nam Hyun,0000-0002-7188-0565
Namhyun Cho,0000-0002-4860-4386,true,false,10.3390/s120606920,fullNameStrip,Cho,Nam Hyun,0000-0002-7188-0565
Nicolas Charon,0000-0002-4894-6626,true,false,10.1016/j.neuroimage.2014.06.043,fullName,Charon,Nicolas,0000-0002-6032-247X
Ali Mokdad,0000-0002-4994-3339,true,true,10.1109/menacomm.2018.8371013,fullName,Mokdad,Ali,0000-0001-6234-2098
Aleksander Mendyk,0000-0002-4994-8156,false,false,10.1155/2018/3719703,fullName,Mendyk,Aleksander,0000-0002-4394-9115
Christoph Rensing,0000-0002-5012-7953,true,true,10.1109/mnet.2002.1081762,fullName,Rensing,Christoph,0000-0002-1287-216X
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1016/j.jisa.2022.103336,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2024.3440657,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2022.3233321,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2024.3457690,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2023.3289932,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/tcss.2023.3276764,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1007/s11276-023-03370-0,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2024.3408136,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2023.3247507,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2024.3432008,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2024.3427357,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1007/s40314-023-02215-y,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2024.3450372,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/tnse.2022.3203927,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2023.3298545,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1016/j.compeleceng.2022.108475,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/tnse.2022.3151843,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2023.3266289,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Ahmed A. Abd El-Latif,0000-0002-5068-2033,true,true,10.1109/access.2023.3286347,Jaro-Winkler OrderedToken,Abdellatif,Ahmed A. H.,0000-0002-3186-1896
Rodoniki Athanasiadou,0000-0002-5113-5701,false,false,10.1007/978-3-030-71055-2_12,fullName,Athanasiadou,Rodoniki,0000-0003-2126-2942
Gil Cohen,0000-0002-5176-4583,false,false,10.3390/e22080838,fullName,COHEN,GIL,0000-0002-1173-0338
Gil Cohen,0000-0002-5176-4583,false,false,10.3390/e23091215,fullName,COHEN,GIL,0000-0002-1173-0338
Anders Blomberg,0000-0002-5269-971X,true,false,10.1186/s12859-016-1134-2,fullName,Blomberg,Anders,0000-0002-1260-3920
Guang-Zhong Cao,0000-0002-5595-7155,true,false,10.3390/s20020537,fullName,Cao,Guang-Zhong,0000-0002-9393-2389
Guang-Zhong Cao,0000-0002-5595-7155,true,false,10.3390/s20041201,fullName,Cao,Guang-Zhong,0000-0002-9393-2389
Guang-Zhong Cao,0000-0002-5595-7155,true,false,10.3390/s20020471,fullName,Cao,Guang-Zhong,0000-0002-9393-2389
Melina Mongiovi,0000-0002-5720-9038,true,false,10.1109/tse.2017.2693982,fullName,Mongiovi,Melina,0000-0002-9450-831X
Qi An,0000-0002-5790-0072,true,false,10.1109/tim.2022.3229703,orderedTokens,Wang,An-Qi,0000-0002-5796-7701
Nelson N. Gichora,0000-0002-5853-879X,false,false,10.1371/journal.pcbi.1000650,orderedTokens,Ndegwa,Nelson,0000-0001-5297-5107
Lei Huang,0000-0002-5896-4596,true,false,10.1109/access.2019.2959009,fullName,Huang,Lei,0000-0002-2024-1130
Kairu Li,0000-0002-5918-8648,false,false,10.1142/s0219843620500243,fullName,Li,Kairu,0000-0001-5646-7492
Kairu Li,0000-0002-5918-8648,false,false,10.1109/tie.2020.3026280,fullName,Li,Kairu,0000-0001-5646-7492
Hongfeng Li,0000-0002-5960-2837,true,false,10.1016/j.neucom.2014.04.053,fullName,Li,Hongfeng,0000-0003-4589-3116
Timothy J. Mason,0000-0002-5975-0100,false,false,10.1016/0097-8485(83)85008-6,orderedTokens,Mason,Timothy J,0000-0002-6890-5207
Doyun Kim,0000-0002-5976-457X,false,false,10.1109/jssc.2017.2740269,fullName,Kim,Doyun,0000-0002-8473-7290
Wei Wang,0000-0002-5987-738X,false,false,10.1109/jbhi.2021.3137334,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1109/tnse.2021.3065019,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1109/jbhi.2021.3122299,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1109/tits.2022.3185503,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1109/tcss.2022.3219608,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1016/j.future.2021.08.030,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1109/jbhi.2021.3139591,fullName,Wang,Wei,0000-0002-1717-5785
Wei Wang,0000-0002-5987-738X,false,false,10.1109/jbhi.2021.3120890,fullName,Wang,Wei,0000-0002-1717-5785
Haiyan Li,0000-0002-6061-0949,true,false,10.1007/s10489-022-03952-z,fullName,Li,Haiyan,0000-0003-3193-1687
Kaushik Paul,0000-0002-6062-4611,true,false,10.3906/elk-1708-91,fullName,Paul,Kaushik,0000-0002-4022-0038
Shuihai Hu,0000-0002-6080-9536,false,false,10.1109/tnet.2019.2902875,fullName,Hu,Shuihai,0009-0005-3620-4843
Shuihai Hu,0000-0002-6080-9536,false,false,10.1109/tcc.2018.2890252,fullName,Hu,Shuihai,0009-0005-3620-4843
Shuihai Hu,0000-0002-6080-9536,false,false,10.1109/tnet.2021.3119986,fullName,Hu,Shuihai,0009-0005-3620-4843
Yahui Liu,0000-0002-6111-092X,true,false,10.1109/access.2019.2904746,fullName,liu,yahui,0000-0002-8764-0769
Javier Marin,0000-0002-6270-2310,true,true,10.1109/jstars.2023.3342475,Jaro-Winkler OrderedToken,martin,Javier,0000-0001-5938-5898
Pradeep Kumar,0000-0002-6317-912X,true,true,10.1007/s11277-020-07145-0,orderedTokens,Dimri,Pradeep Kumar,0000-0003-1496-5121
Qile Liu,0000-0002-6390-6470,false,false,10.1016/j.compbiomed.2024.108973,fullName,Liu,Qile,0009-0005-9570-6130
Ewerton Monteiro Salvador,0000-0002-6432-5360,false,false,10.1007/s10922-017-9439-7,orderedTokens,Salvador,Ewerton,0000-0001-9759-5706
Chaoxian Liu,0000-0002-6435-740X,true,false,10.1109/jstars.2017.2755444,Jaro-Winkler OrderedToken,Leo,Chaoxian,0009-0009-3121-3707
Pablo Diaz,0000-0002-6463-4294,true,false,10.1007/s10915-023-02323-1,fullName,Diaz,Pablo,0000-0003-0401-5341
Hannah Johnston,0000-0002-6471-3777,true,false,10.1145/3616195.3616201,fullName,Johnston,Hannah,0009-0001-9599-6546
Suresh Srinivasan,0000-0002-6491-9310,true,false,10.1177/0142331220913009,fullName,srinivasan,suresh,0000-0002-0228-8795
Muhammad Hanif,0000-0002-6520-4464,true,true,10.1007/s11042-021-11386-x,orderedTokens,Hanif,. Muhammad,0000-0003-2669-2327
Muhammad Hanif,0000-0002-6520-4464,true,true,10.1016/j.jisa.2021.102809,orderedTokens,Hanif,. Muhammad,0000-0003-2669-2327
Muhammad Hanif,0000-0002-6520-4464,true,true,10.3390/s22166243,orderedTokens,Hanif,. Muhammad,0000-0003-2669-2327
Muhammad Hanif,0000-0002-6520-4464,true,true,10.1007/s11042-020-09695-8,orderedTokens,Hanif,. Muhammad,0000-0003-2669-2327
Daniel Daza,0000-0002-6521-8807,true,true,10.1145/3583780.3615294,fullName,Daza,Daniel,0000-0002-5357-3705
Jeng-Shyang Pan,0000-0002-6554-2949,true,false,10.1109/access.2019.2893292,fullName,Pan,Jeng-Shyang,0000-0002-3128-9025
Wenjin Hu,0000-0002-6561-7728,false,false,10.1108/imds-06-2017-0285,fullName,Hu,Wenjin,0009-0007-6573-5365
Wenjin Hu,0000-0002-6561-7728,false,false,10.4018/ijitpm.2019010102,fullName,Hu,Wenjin,0009-0007-6573-5365
Wenjin Hu,0000-0002-6561-7728,false,false,10.1108/imds-09-2017-0427,fullName,Hu,Wenjin,0009-0007-6573-5365
Asti Meiza,0000-0002-6565-465X,true,false,10.1155/2017/7418132,fullName,Meiza,Asti,0000-0001-7266-0102
Mingfei Sun,0000-0002-6652-8751,true,true,10.1145/3571813,fullName,SUN,Mingfei,0000-0002-5925-5425
Tao-Tao Zhu,0000-0002-6653-1010,true,false,10.1109/tvlsi.2017.2652482,orderedTokens,Zhu,Tao,0000-0003-0228-3916
Gokhan M. Guvensen,0000-0002-6785-2350,true,false,10.1109/lcomm.2021.3135379,fullName,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan M. Guvensen,0000-0002-6785-2350,true,false,10.1109/lwc.2023.3319575,fullName,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan Muzaffer Guvensen,0000-0002-6785-2350,true,false,10.1109/tcomm.2021.3071537,orderedTokens,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan Muzaffer Guvensen,0000-0002-6785-2350,true,false,10.1109/tcomm.2024.3506941,orderedTokens,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan M. Guvensen,0000-0002-6785-2350,true,false,10.1109/tvt.2022.3208766,fullName,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan Muzaffer Guvensen,0000-0002-6785-2350,true,false,10.1109/tcomm.2021.3095974,orderedTokens,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan Muzaffer Guvensen,0000-0002-6785-2350,true,false,10.1109/lcomm.2023.3348824,orderedTokens,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan M. Guvensen,0000-0002-6785-2350,true,false,10.1109/lcomm.2023.3269739,fullName,Guvensen,Gokhan M.,0000-0002-4406-1249
Gokhan M. Guvensen,0000-0002-6785-2350,true,false,10.1109/lcomm.2023.3279015,fullName,Guvensen,Gokhan M.,0000-0002-4406-1249
